#Year;Month;Day;Hour;Min;Sec;mSec;dirX;dirY;dirZ;orgX;orgY;orgZ;targX;targY;targZ;target;                dataValid;calibValid;lowContiguity;scene;exercise;subExercise;
2021;7;7;16;25;19;910;0.2599877715110779;-0.6825456619262695;0.6830357313156128;-0.3162592053413391;0.08258801698684692;0.2582474648952484;-0.0089349914342165;-0.7242299914360046;1.0656447410583496;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;919;0.2599877715110779;-0.6825456619262695;0.6830357313156128;-0.3162592053413391;0.08258801698684692;0.2582474648952484;-0.0089349914342165;-0.7242299914360046;1.0656447410583496;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;929;0.25991472601890564;-0.6828058958053589;0.6828034520149231;-0.315989226102829;0.08267228305339813;0.25866878032684326;-0.008868911303579807;-0.724144458770752;1.0654826164245605;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;940;0.25991472601890564;-0.6828058958053589;0.6828034520149231;-0.315989226102829;0.08267228305339813;0.25866878032684326;-0.008868911303579807;-0.724144458770752;1.0654826164245605;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;940;0.2604450583457947;-0.6834341287612915;0.681972324848175;-0.3161405324935913;0.08283065259456635;0.2589831054210663;-0.008464448153972626;-0.7245424389839172;1.064629316329956;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;958;0.2610067129135132;-0.6829193234443665;0.682273268699646;-0.31561073660850525;0.08300834894180298;0.25940263271331787;-0.007849217392504215;-0.7222440838813782;1.0638933181762695;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;979;0.2610067129135132;-0.6829193234443665;0.682273268699646;-0.31561073660850525;0.08300834894180298;0.25940263271331787;-0.007849217392504215;-0.7222440838813782;1.0638933181762695;30083;True;True;False;1;0;0;
2021;7;7;16;25;19;979;0.2782973647117615;-0.6814181804656982;0.6769193410873413;-0.3144710659980774;0.08300355076789856;0.25976046919822693;-0.17739687860012054;-0.25262609124183655;0.5931742191314697;10013;True;True;False;1;0;0;
2021;7;7;16;25;19;989;0.2782973647117615;-0.6814181804656982;0.6769193410873413;-0.3144710659980774;0.08300355076789856;0.25976046919822693;-0.17739687860012054;-0.25262609124183655;0.5931742191314697;10013;True;True;False;1;0;0;
2021;7;7;16;25;19;994;0.2782973647117615;-0.6814181804656982;0.6769193410873413;-0.3144710659980774;0.08300355076789856;0.25976046919822693;-0.17739687860012054;-0.25262609124183655;0.5931742191314697;10013;True;True;False;1;0;0;
2021;7;7;16;25;19;999;0.3335038125514984;-0.6651943922042847;0.6680505871772766;-0.3158121109008789;0.08333384990692139;0.2601582705974579;-0.1506325602531433;-0.246127188205719;0.591033935546875;10013;True;True;False;1;0;0;
2021;7;7;16;25;20;9;0.33782777190208435;-0.6650176644325256;0.6660510301589966;-0.3150157332420349;0.08335058391094208;0.2604495584964752;-0.1476927399635315;-0.24602656066417694;0.5903385281562805;10013;True;True;False;1;0;0;
2021;7;7;16;25;20;29;0.3313625454902649;-0.6659359931945801;0.6683772206306458;-0.30796805024147034;0.0828419104218483;0.2591894865036011;0.0692434012889862;-0.675236165523529;1.020046591758728;30084;True;True;False;1;0;0;
2021;7;7;16;25;20;50;0.3392564654350281;-0.6656392812728882;0.6647024750709534;-0.30651891231536865;0.08277291059494019;0.2589391767978668;0.12048650532960892;-0.7550345063209534;1.0955674648284912;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;39;0.3313625454902649;-0.6659359931945801;0.6683772206306458;-0.30796805024147034;0.0828419104218483;0.2591894865036011;0.0692434012889862;-0.675236165523529;1.020046591758728;30084;True;True;False;1;0;0;
2021;7;7;16;25;20;50;0.3392564654350281;-0.6656392812728882;0.6647024750709534;-0.30651891231536865;0.08277291059494019;0.2589391767978668;0.12048650532960892;-0.7550345063209534;1.0955674648284912;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;69;0.3413449227809906;-0.6672228574752808;0.6620402932167053;-0.3045393228530884;0.08296314626932144;0.2587542235851288;0.12415695190429688;-0.755004346370697;1.0902129411697388;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;84;0.3413449227809906;-0.6672228574752808;0.6620402932167053;-0.3045393228530884;0.08296314626932144;0.2587542235851288;0.12415695190429688;-0.755004346370697;1.0902129411697388;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;89;0.356262743473053;-0.6663004755973816;0.6550729274749756;-0.30249661207199097;0.08298355340957642;0.2584291398525238;0.1455240696668625;-0.7549272179603577;1.0822206735610962;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;104;0.356262743473053;-0.6663004755973816;0.6550729274749756;-0.30249661207199097;0.08298355340957642;0.2584291398525238;0.1455240696668625;-0.7549272179603577;1.0822206735610962;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;109;0.3753258287906647;-0.6659713387489319;0.6446803212165833;-0.30029770731925964;0.0832880288362503;0.2587127089500427;0.17204125225543976;-0.7548216581344604;1.0700280666351318;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;119;0.3753258287906647;-0.6659713387489319;0.6446803212165833;-0.30029770731925964;0.0832880288362503;0.2587127089500427;0.17204125225543976;-0.7548216581344604;1.0700280666351318;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;129;0.39524582028388977;-0.6630743741989136;0.6356989741325378;-0.2988668382167816;0.08323392271995544;0.25817158818244934;0.15917012095451355;-0.6851804256439209;0.9948616027832031;30085;True;True;False;1;0;0;
2021;7;7;16;25;20;139;0.39524582028388977;-0.6630743741989136;0.6356989741325378;-0.2988668382167816;0.08323392271995544;0.25817158818244934;0.15917012095451355;-0.6851804256439209;0.9948616027832031;30085;True;True;False;1;0;0;
2021;7;7;16;25;20;149;0.3982400894165039;-0.6671620607376099;0.6295233964920044;-0.29871636629104614;0.08333279937505722;0.2580311596393585;0.20150259137153625;-0.7546720504760742;1.0487589836120605;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;159;0.3982400894165039;-0.6671620607376099;0.6295233964920044;-0.29871636629104614;0.08333279937505722;0.2580311596393585;0.20150259137153625;-0.7546720504760742;1.0487589836120605;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;159;0.3594437539577484;-0.6810867190361023;0.63790363073349;-0.300616592168808;0.08362133800983429;0.2584948241710663;0.14184562861919403;-0.7547717094421387;1.0437310934066772;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;179;0.3594437539577484;-0.6810867190361023;0.63790363073349;-0.300616592168808;0.08362133800983429;0.2584948241710663;0.14184562861919403;-0.7547717094421387;1.0437310934066772;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;188;0.37349262833595276;-0.6810162663459778;0.6298572421073914;-0.29922783374786377;0.08385782688856125;0.25827959179878235;0.14866916835308075;-0.7328253388404846;1.0136122703552246;30085;True;True;False;1;0;0;
2021;7;7;16;25;20;194;0.37349262833595276;-0.6810162663459778;0.6298572421073914;-0.29922783374786377;0.08385782688856125;0.25827959179878235;0.14866916835308075;-0.7328253388404846;1.0136122703552246;30085;True;True;False;1;0;0;
2021;7;7;16;25;20;199;0.337510883808136;-0.6892285943031311;0.641132116317749;-0.2957015931606293;0.08371318876743317;0.25728973746299744;0.11491256207227707;-0.7547990679740906;1.0372880697250366;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;219;0.34753406047821045;-0.6880384683609009;0.6370425224304199;-0.29465579986572266;0.0837586298584938;0.2570679485797882;0.12888427078723907;-0.7547544240951538;1.0334322452545166;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;239;0.34753406047821045;-0.6880384683609009;0.6370425224304199;-0.29465579986572266;0.0837586298584938;0.2570679485797882;0.12888427078723907;-0.7547544240951538;1.0334322452545166;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;239;0.34753406047821045;-0.6880384683609009;0.6370425224304199;-0.29465579986572266;0.0837586298584938;0.2570679485797882;0.12888427078723907;-0.7547544240951538;1.0334322452545166;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;259;0.34753406047821045;-0.6880384683609009;0.6370425224304199;-0.29465579986572266;0.0837586298584938;0.2570679485797882;0.12888427078723907;-0.7547544240951538;1.0334322452545166;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;259;0.34753406047821045;-0.6880384683609009;0.6370425224304199;-0.29465579986572266;0.0837586298584938;0.2570679485797882;0.12888427078723907;-0.7547544240951538;1.0334322452545166;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;269;0.33137404918670654;-0.6941361427307129;0.6390354633331299;-0.2926265299320221;0.08439630270004272;0.25715968012809753;0.10798889398574829;-0.754781186580658;1.029723048210144;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;269;0.33137404918670654;-0.6941361427307129;0.6390354633331299;-0.2926265299320221;0.08439630270004272;0.25715968012809753;0.10798889398574829;-0.754781186580658;1.029723048210144;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;289;0.3352707326412201;-0.6933566331863403;0.6378480195999146;-0.2916211187839508;0.08447715640068054;0.2572539448738098;0.11419300734996796;-0.7547667026519775;1.0293097496032715;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;299;0.3352707326412201;-0.6933566331863403;0.6378480195999146;-0.2916211187839508;0.08447715640068054;0.2572539448738098;0.11419300734996796;-0.7547667026519775;1.0293097496032715;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;299;0.27243906259536743;-0.7014898061752319;0.6585506796836853;-0.29277732968330383;0.08450791984796524;0.2583529055118561;-0.006211889907717705;-0.6533551812171936;0.9510504007339478;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;319;0.27665430307388306;-0.7005342245101929;0.6578102707862854;-0.2918621599674225;0.08437619358301163;0.25849729776382446;-0.0005222323234193027;-0.653344452381134;0.9512260556221008;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;329;0.2734549343585968;-0.6983174085617065;0.6614946126937866;-0.2879825830459595;0.08398129045963287;0.2571052610874176;0.0007538144709542394;-0.65336012840271;0.9555661678314209;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;339;0.2734549343585968;-0.6983174085617065;0.6614946126937866;-0.2879825830459595;0.08398129045963287;0.2571052610874176;0.0007538144709542394;-0.65336012840271;0.9555661678314209;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;359;0.27603358030319214;-0.69876629114151;0.6599477529525757;-0.28733766078948975;0.08407710492610931;0.2569524347782135;0.003965939395129681;-0.6533445119857788;0.9534081220626831;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;349;0.27603358030319214;-0.69876629114151;0.6599477529525757;-0.28733766078948975;0.08407710492610931;0.2569524347782135;0.003965939395129681;-0.6533445119857788;0.9534081220626831;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;369;0.27631765604019165;-0.7023300528526306;0.6560343503952026;-0.2902912497520447;0.0843874141573906;0.2587917745113373;-5.146083276486024e-05;-0.6533291935920715;0.9478801488876343;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;378;0.27631765604019165;-0.7023300528526306;0.6560343503952026;-0.2902912497520447;0.0843874141573906;0.2587917745113373;-5.146083276486024e-05;-0.6533291935920715;0.9478801488876343;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;389;0.2799536883831024;-0.7022599577903748;0.6545661687850952;-0.28953230381011963;0.08441413938999176;0.2589475214481354;0.005531280301511288;-0.6557487845420837;0.9488425254821777;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;399;0.2799536883831024;-0.7022599577903748;0.6545661687850952;-0.28953230381011963;0.08441413938999176;0.2589475214481354;0.005531280301511288;-0.6557487845420837;0.9488425254821777;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;409;0.2736566364765167;-0.7013688683509827;0.6581745743751526;-0.28858157992362976;0.08437484502792358;0.25880202651023865;-0.0007419904577545822;-0.6533442735671997;0.9510881900787354;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;419;0.2736566364765167;-0.7013688683509827;0.6581745743751526;-0.28858157992362976;0.08437484502792358;0.25880202651023865;-0.0007419904577545822;-0.6533442735671997;0.9510881900787354;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;431;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;439;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;451;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;461;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;470;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;480;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;480;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;493;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;500;0.27895432710647583;-0.7012460827827454;0.6560779809951782;-0.28771913051605225;0.08427216112613678;0.25902602076530457;0.0056946780532598495;-0.6533227562904358;0.9491115808486938;30082;True;True;False;1;0;0;
2021;7;7;16;25;20;514;0.34571725130081177;-0.699958324432373;0.6249303817749023;-0.28080546855926514;0.08455733954906464;0.25853055715560913;0.13368158042430878;-0.7546361088752747;1.0077714920043945;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;539;0.4221569895744324;-0.6934980154037476;0.5838185548782349;-0.2713582217693329;0.08393456786870956;0.2538664937019348;0.2388553023338318;-0.7542182803153992;0.9594621062278748;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;543;0.4221569895744324;-0.6934980154037476;0.5838185548782349;-0.2713582217693329;0.08393456786870956;0.2538664937019348;0.2388553023338318;-0.7542182803153992;0.9594621062278748;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;553;0.4314645230770111;-0.69367516040802;0.5767608880996704;-0.2701713442802429;0.08383045345544815;0.2532093822956085;0.25105273723602295;-0.7541531324386597;0.9499565362930298;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;559;0.4314645230770111;-0.69367516040802;0.5767608880996704;-0.2701713442802429;0.08383045345544815;0.2532093822956085;0.25105273723602295;-0.7541531324386597;0.9499565362930298;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;569;0.47810226678848267;-0.7226998805999756;0.49912238121032715;-0.26984643936157227;0.08386234939098358;0.25296056270599365;0.2841663360595703;-0.7535839080810547;0.8313308954238892;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;569;0.47810226678848267;-0.7226998805999756;0.49912238121032715;-0.26984643936157227;0.08386234939098358;0.25296056270599365;0.2841663360595703;-0.7535839080810547;0.8313308954238892;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;589;0.4891808032989502;-0.7224963903427124;0.4885704517364502;-0.2684635519981384;0.08379755169153214;0.25224676728248596;0.30059850215911865;-0.7566795945167542;0.820598840713501;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;604;0.4891808032989502;-0.7224963903427124;0.4885704517364502;-0.2684635519981384;0.08379755169153214;0.25224676728248596;0.30059850215911865;-0.7566795945167542;0.820598840713501;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;609;0.6177242398262024;-0.6709447503089905;0.41018256545066833;-0.2731475234031677;0.08422832936048508;0.2558472454547882;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;624;0.6177242398262024;-0.6709447503089905;0.41018256545066833;-0.2731475234031677;0.08422832936048508;0.2558472454547882;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;629;0.6190711259841919;-0.6704908609390259;0.4088923931121826;-0.2734861969947815;0.0846654549241066;0.2559369206428528;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;644;0.6190711259841919;-0.6704908609390259;0.4088923931121826;-0.2734861969947815;0.0846654549241066;0.2559369206428528;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;649;0.6345571875572205;-0.6646758317947388;0.39438968896865845;-0.2729380428791046;0.08472567051649094;0.257324755191803;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;669;0.6345571875572205;-0.6646758317947388;0.39438968896865845;-0.2729380428791046;0.08472567051649094;0.257324755191803;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;669;0.6107574105262756;-0.6658159494400024;0.4285609722137451;-0.26577523350715637;0.0844457671046257;0.2528560757637024;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;679;0.6107574105262756;-0.6658159494400024;0.4285609722137451;-0.26577523350715637;0.0844457671046257;0.2528560757637024;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;689;0.6147239804267883;-0.6664963364601135;0.42177852988243103;-0.26536452770233154;0.08437750488519669;0.25275692343711853;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;709;0.6147239804267883;-0.6664963364601135;0.42177852988243103;-0.26536452770233154;0.08437750488519669;0.25275692343711853;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;724;0.6161301732063293;-0.6678041815757751;0.41763755679130554;-0.2672032117843628;0.08403850346803665;0.25469955801963806;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;719;0.6161301732063293;-0.6678041815757751;0.41763755679130554;-0.2672032117843628;0.08403850346803665;0.25469955801963806;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;729;0.6046928763389587;-0.673063337802887;0.42583128809928894;-0.2671950161457062;0.08364655822515488;0.2550234794616699;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;739;0.6046928763389587;-0.673063337802887;0.42583128809928894;-0.2671950161457062;0.08364655822515488;0.2550234794616699;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;749;0.6040177345275879;-0.6749259829521179;0.4238366484642029;-0.26714712381362915;0.08340930193662643;0.25538694858551025;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;760;0.6040177345275879;-0.6749259829521179;0.4238366484642029;-0.26714712381362915;0.08340930193662643;0.25538694858551025;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;760;0.5928002595901489;-0.6781104207038879;0.4344584047794342;-0.2682478725910187;0.08304515480995178;0.25643765926361084;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;769;0.5928002595901489;-0.6781104207038879;0.4344584047794342;-0.2682478725910187;0.08304515480995178;0.25643765926361084;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;779;0.5876637697219849;-0.681118905544281;0.4367244243621826;-0.26871252059936523;0.08266855776309967;0.25701990723609924;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;794;0.5503444671630859;-0.685820460319519;0.47620511054992676;-0.258829265832901;0.08249672502279282;0.25034627318382263;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;809;0.5446232557296753;-0.688128650188446;0.4794418215751648;-0.25865137577056885;0.08216523379087448;0.2508258521556854;0.4025599956512451;-0.7532718777656555;0.8329023122787476;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;819;0.5446232557296753;-0.688128650188446;0.4794418215751648;-0.25865137577056885;0.08216523379087448;0.2508258521556854;0.4025599956512451;-0.7532718777656555;0.8329023122787476;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;829;0.5443247556686401;-0.68837970495224;0.47942036390304565;-0.26052120327949524;0.08210078626871109;0.25287064909935;0.4000459611415863;-0.753284752368927;0.8346729278564453;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;839;0.5443247556686401;-0.68837970495224;0.47942036390304565;-0.26052120327949524;0.08210078626871109;0.25287064909935;0.4000459611415863;-0.753284752368927;0.8346729278564453;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;853;0.5431286096572876;-0.6886389851570129;0.4804035723209381;-0.260318785905838;0.08163008093833923;0.25320690870285034;0.3981836438179016;-0.7532926797866821;0.8356599807739258;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;859;0.5431286096572876;-0.6886389851570129;0.4804035723209381;-0.260318785905838;0.08163008093833923;0.25320690870285034;0.3981836438179016;-0.7532926797866821;0.8356599807739258;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;869;0.5494984984397888;-0.6862135529518127;0.47661542892456055;-0.2635480761528015;0.08136220276355743;0.2556919455528259;0.4048060476779938;-0.7532781958580017;0.8353984951972961;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;879;0.5494984984397888;-0.6862135529518127;0.47661542892456055;-0.2635480761528015;0.08136220276355743;0.2556919455528259;0.4048060476779938;-0.7532781958580017;0.8353984951972961;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;879;0.5475457310676575;-0.6879591941833496;0.47634631395339966;-0.2634811997413635;0.08116785436868668;0.2558603882789612;0.40065380930900574;-0.753278911113739;0.8336354494094849;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;899;0.5475457310676575;-0.6879591941833496;0.47634631395339966;-0.2634811997413635;0.08116785436868668;0.2558603882789612;0.40065380930900574;-0.753278911113739;0.8336354494094849;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;899;0.5465340614318848;-0.6882076263427734;0.4771486818790436;-0.26107078790664673;0.08132287114858627;0.2544931173324585;0.40171751379966736;-0.75327467918396;0.8331369757652283;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;919;0.5466833710670471;-0.6887763142585754;0.4761558473110199;-0.2606525421142578;0.08170542865991592;0.2546940743923187;0.40206822752952576;-0.7532684803009033;0.831917405128479;30058;True;True;False;1;0;0;
2021;7;7;16;25;20;929;0.5550501942634583;-0.6833073496818542;0.4743526577949524;-0.2608414590358734;0.08171730488538742;0.25530824065208435;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;939;0.5550501942634583;-0.6833073496818542;0.4743526577949524;-0.2608414590358734;0.08171730488538742;0.25530824065208435;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;949;0.5564430356025696;-0.6821233034133911;0.47442492842674255;-0.2608492076396942;0.08163556456565857;0.25524792075157166;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;959;0.5564430356025696;-0.6821233034133911;0.47442492842674255;-0.2608492076396942;0.08163556456565857;0.25524792075157166;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;959;0.5601567029953003;-0.6789635419845581;0.4745870530605316;-0.2607717514038086;0.08144832402467728;0.2552820146083832;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;969;0.5601567029953003;-0.6789635419845581;0.4745870530605316;-0.2607717514038086;0.08144832402467728;0.2552820146083832;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;979;0.5597753524780273;-0.6792259216308594;0.47466176748275757;-0.2605220079421997;0.08150595426559448;0.25529158115386963;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;989;0.5597753524780273;-0.6792259216308594;0.47466176748275757;-0.2605220079421997;0.08150595426559448;0.25529158115386963;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;20;999;0.5628840923309326;-0.6773873567581177;0.473611444234848;-0.26044386625289917;0.08147406578063965;0.2554126977920532;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;21;19;0.5634512901306152;-0.6774297952651978;0.47287583351135254;-0.26028281450271606;0.08135621249675751;0.2554761469364166;0.0;0.0;0.0;-2;True;True;False;1;0;0;
2021;7;7;16;25;21;29;0.5065810084342957;-0.7066106796264648;0.4940415322780609;-0.2645210027694702;0.08116704225540161;0.2581143081188202;0.333830326795578;-0.7534505724906921;0.8416545391082764;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;39;0.5065810084342957;-0.7066106796264648;0.4940415322780609;-0.2645210027694702;0.08116704225540161;0.2581143081188202;0.333830326795578;-0.7534505724906921;0.8416545391082764;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;49;0.505081295967102;-0.7073038816452026;0.49458470940589905;-0.26482054591178894;0.08120452612638474;0.2584576904773712;0.33120647072792053;-0.7534576058387756;0.8420981168746948;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;59;0.505081295967102;-0.7073038816452026;0.49458470940589905;-0.26482054591178894;0.08120452612638474;0.2584576904773712;0.33120647072792053;-0.7534576058387756;0.8420981168746948;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;69;0.5013172030448914;-0.7080308794975281;0.497366338968277;-0.26545533537864685;0.08104739338159561;0.2588135004043579;0.3254283666610718;-0.7534818649291992;0.8450404405593872;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;74;0.5013172030448914;-0.7080308794975281;0.497366338968277;-0.26545533537864685;0.08104739338159561;0.2588135004043579;0.3254283666610718;-0.7534818649291992;0.8450404405593872;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;84;0.5013172030448914;-0.7080308794975281;0.497366338968277;-0.26545533537864685;0.08104739338159561;0.2588135004043579;0.3254283666610718;-0.7534818649291992;0.8450404405593872;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;90;0.5013172030448914;-0.7080308794975281;0.497366338968277;-0.26545533537864685;0.08104739338159561;0.2588135004043579;0.3254283666610718;-0.7534818649291992;0.8450404405593872;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;109;0.5013172030448914;-0.7080308794975281;0.497366338968277;-0.26545533537864685;0.08104739338159561;0.2588135004043579;0.3254283666610718;-0.7534818649291992;0.8450404405593872;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;119;0.5013172030448914;-0.7080308794975281;0.497366338968277;-0.26545533537864685;0.08104739338159561;0.2588135004043579;0.3254283666610718;-0.7534818649291992;0.8450404405593872;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;129;-0.04610314592719078;-0.7043057680130005;0.7083981037139893;-0.26065966486930847;0.0802786573767662;0.2541144788265228;-0.3153909742832184;-0.7558375597000122;1.0950888395309448;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;139;-0.04610314592719078;-0.7043057680130005;0.7083981037139893;-0.26065966486930847;0.0802786573767662;0.2541144788265228;-0.3153909742832184;-0.7558375597000122;1.0950888395309448;30058;True;True;False;1;0;0;
2021;7;7;16;25;21;149;-0.056915283203125;-0.7039592862129211;0.7079562544822693;-0.2612011134624481;0.08011824637651443;0.25464650988578796;-0.3287905752658844;-0.755865216255188;1.0953764915466309;30058;True;True;False;1;0;0;
